"NG_TH_CM_ID","NG_TH_ID","TH_CM_ID","CM_ID","TH_ID","NG_ID","Author","Date.and.Time","Full.Text","URL.String","newsgroup","Hour","Date","SentimentScore"
"NG02_TH00752_CM00001","NG02_TH00752","TH00752_CM00001","CM00001","TH00752","NG02","Craig Werner",1985-07-02 22:10:17,"As those in net.med/net.motss know, I have been posting summaries of
salient developments in the understanding of AIDS.  Well, almost the
entire June 21 issue of JAMA (Journal of the American Medical Assoc.)
is devoted to AIDS.  It would be too much to summarize all the articles
(and they do cover almost all issues collectively), so I am just posting
an edited version of one of the two editorials.
   I am also adding net.singles to the distribution for this time round
because AIDS can no longer be considered a disease of male promiscuous
homosexuals.  (In fact, in my own limited clinical experience,  the only
AIDS patient I have actually had contact with was a young women.)
				-Craig Werner.
-------------------------------------------------------------------
The Age of AIDS
A Great Time for defensive living.
It was the age of overindulgence. It was the age of tolerance for
anything in anyone. It was the age of fear of imposing one's
own social values on someone else's.  It was the age of the
trivialization of sex.  It was the age of anticelibacy. It was the
age when early teenage sex was commonplace.  It was the age 
when homosexuality came out of the closet and became almost 
acceptable to those who once found it intolerable.  It was the 
age of easy,  irresponsible  oversex,  abortion on demand,
chlamydia, and genital herpes. And it was the age of AIDS.
   Not since Syphilis among the Spanish, plague among the
French, tuberculosis among the Eskimos, and smallpox among
the American Indians has there been a threat of such a
scourge.  Yet, the Acquired Immunodeficiency Syndrome (AIDS)
is different from any disease previously seen clinically and
epidemiologically.  After the torrents of words that have been
written and spoken about AIDS, pre-AIDS, and all the rest, is
there anything else to say?  Yes, a great deal.  Thus, this is
another JAMA theme issue on AIDS, with MEDICAL NEWS 
stories, MMWR, ORIGINAL CONTRIBUTIONS, a brief report, a case
report, a special communication, QUESTIONS & ANSWERS, LETTERS,
and two editorials, all dealing with myriad aspects of this
gargantuan problem.
   The Medical community has responded brilliantly to this new
challenge with a rapid outpouring of correct new scientific
information.  The salient points are:
   1. AIDS is caused by an infectious agent, which has been
given three names but seems to be a single retrovirus.
   2. Many (but not all) who are exposed to the virus become
infected, but only some (perhaps 5% to 10% per year) who
become infected ultimately demonstrate symptoms.
   3. It is possible that cofactors may lower resistance to and
promote infectivity of the virus.
   4. The virus may be transmitted from an infected person
many years before the onset of clinical manifestations.
   5. Latency of many years may occur between transmission,
infection, and clinically manifest disease.
   6. Antibody testing of serum samples is a valuable method to
determine who has been exposed to the virus but it does not
make the diagnosis of AIDS.
   7. A very high percentage of those who develop the 
full-blown disease die.
   8. There is no known treatment for the immune deficiency,
and the treatment for complications are variable and inconsistent.
:
[Two columns on 'The Dilemma of Serological Testing']
:
[Header: 'The Virus must be contained', ending with:]
:
  Given the small likelihood of the success of this proposal, it
may behoove those people who do not wish to get AIDS to
adjust their life style so as to practice living defensively --
particularly in the sexual arena.  Individuals have the power to
protect themselves more than science currently can.  As far as 
we know, prevention is fairly simple.
   1. We should not inject blood or blood products that are
infected by the AIDS virus into another person.
   2. We should not share injection needles with someone who
is infected.
   3. [Women] who are carrying the AIDS virus should not 
become pregnant.
   4. We should not engage in sexual activity (oral, anal, or
vaginal) with someone who has the AIDS virus.
   5. We should consider instituting serological testing for 
HTLV-III before the issuing of marriage licenses.
   This is a great time to practice sexual monogamy.
			Editorial signed: George D. Lundberg, MD.
				JAMA (June 21, 1985) 253:3441.
--------
I have no comment on the above.
-- 
				Craig Werner
				!philabs!aecom!werner
		""The world is just a straight man for you sometimes""","eqioNanLfgEJ","netmotss",22,1985-07-03,-9
"NG02_TH00752_CM00002","NG02_TH00752","TH00752_CM00002","CM00002","TH00752","NG02","Ron Rizzo",1985-07-03 16:45:59,"But inevitably I have comments, but only 2 cents worth, to avoid embroilment
in a net dispute.
AIDS wasn't a ""disease of male promiscuous homosexuals"".  Aside from
striking IV drug users, Haitians, Central Africans & European hetero-
sexuals, more than a few gay victims weren't promiscuous, unless
Lundberg means by ""promiscuity"" anything but strict monogamy, not what
most people mean by that term.  Given the long latency of the virus
(7 years in some cases of congenital AIDS), even stable sexual relation-
ships don't entirely eliminate the risk of exposure, though they do
greatly lower it: either partner may've been infected years ago.  I've
heard/read about gay victims who had been in stable relationships for
years, some of whom died without ever being able to explain to them-
selves how or why they got it.  Some AIDS cases seemingly resulted
from a single sexual contact, though heightened susceptibility of
individuals may be involved here.
This is NOT to criticize at all safe sex guidelines, perhaps even within
a sexually exclusive relationship (Dr. Lundberg is advocating hetero-
sexuality when he advises monogamy: it means ""one woman"" )=: ).  Every-
one, gay & straight, should also maintain their health & keep informed
about AIDS.
Making pregnancy or marriage depend on a negative test for HTLV-III is
absurd & fascistic, but is not surprising coming from JAMA.
Craig, why print an editorial, particularly that one, instead of a medical
article or a simple pointer to the JAMA issue?
					Cheers,
					Ron Rizzo","qR9FTqMfm8wJ","netmotss",16,1985-07-03,-8
"NG02_TH00752_CM00005","NG02_TH00752","TH00752_CM00005","CM00005","TH00752","NG02","Rob Bernardo",1985-07-07 20:19:01,"
Furthermore, since when does 'monogamy' mean 'one woman'. It is not USED
that way and its dictionary definition is not even that. I think you
are confusing it with 'monogyny'.
monogyny	the having of one female spouse at the same time
monoandry	the having of one male spouse at the same time
monogamy	the having of one spouse at the same time
polygyny	the having of more than one female spouse at the same time
polyandry	the having of more than one male spouse at the same time
polygamy	the having of more than one spouse at the same time
-- 
+--------------+-------------------------------+
| Rob Bernardo | Pacific Bell                  |
+--------------+ 2600 Camino Ramon, Room 4E700 |
| 
415-823-2417
 | San Ramon, California 94583   |
+--------------+-------------------------------+---------+
| ihnp4!ptsfa!rob                                        |
| {nsc,ucbvax,decwrl,amd,fortune,zehntel}!dual!ptsfa!rob |
+--------------------------------------------------------+","qea1lWMzCD0J","netmotss",20,1985-07-08,-2
"NG02_TH00728_CM00001","NG02_TH00728","TH00728_CM00001","CM00001","TH00728","NG02","Craig Werner",1985-06-13 01:44:37,"From American Medical News, June 7, 1985:
	Pentagon officials said the military would not discipline or separate
from the service military personnel who donate blood that subsequently tests
positive for antibodies to HTLV-3 associated with AIDS.
:
:
	The Pentagon siad that the positive test results would be disclosed
only to medical personnel.  Unlike other medical records, they will not be 
made available to military superiors.
[Ed: Just thought some people might find this of interest.]
-- 
				Craig Werner
				!philabs!aecom!werner
		""The world is just a straight man for you sometimes""","Wt_KtYLqJ7QJ","netmotss",1,1985-06-13,6
"NG02_TH00724_CM00001","NG02_TH00724","TH00724_CM00001","CM00001","TH00724","NG02","Craig Werner",1985-06-07 15:44:49,"First, let me explain what HLA is.
	HLA stands for Human Leukocyte Antigen,  although they are a group
of proteins that occur on every cell in the body.  There are 4 groups -
HLA-A,B,C are found on every cell.  HLA-D is particularly prominent on
White Blood Cells.  There are hundreds of types of each letter - so many
in fact, that probably no two people on Earth (except identical twins)
have the same arrangement.  HLAs are also known as Transplantation antigens
-- they are the cause of Rejection following Heart/Kidney/etc. transplant.
	One of them -  HLA-D4 has been shown to react with the antibody to
the virus that presumably causes AIDS.  This is the first case of a true
False Positive with known cause.
	Therefore, people who carry the HLA-D4 gene will register a positive
result to the AIDS blood test, whether or not they have been exposed to the
AIDS virus.  However, it can be checked via other means.
	One explanation for the phenomenon is that the only cell line in
which HTLV-3 will grow carries the HLA-D4, and hence the antibody is raised
to a HLA-D4/HTLV-3 hybrid (also known as a virally-altered self) and then
will react with each component separately.
-- 
				Craig Werner
				!philabs!aecom!werner
		""The world is just a straight man for you sometimes""","RFY5xoplWNcJ","netmotss",15,1985-06-07,2
"NG02_TH00724_CM00002","NG02_TH00724","TH00724_CM00002","CM00002","TH00724","NG02","Craig Werner",1985-06-11 02:26:55,"I realized that in my desire to simplify, I may have mislead, so here
is a quick clarification.
	The Test checks for antibodies against HTLV3, also known as
AIDS Related Virus, or anti-HTLV3 antibodies.
	The article described the testing of anti-HLA antibodies (which are
normally used in tissue typing for transplants) and the discovery that one,
anti-HLA-DR4, reacted with anti-AIDS antibodies.
	I left out the 'anti's last time and here's where I made the boo-boo.
People who have the HLA-DR4 gene will not test false positive for HTLV3.
For them to have anti-DR4 antibodies would mean that they would be attacking
their own tissues.
	The only way someone would have those antibodies was if they had 
recieved a transfusion or a transplant or a skin graft from someone who
had HLA-DR4, or if there's still yet another cross-reacting antigen that
hasn't been described yet.
	I feel much better now.  Sorry for the inconvenience and confusion.
","ZHrmxU6N1JwJ","netmotss",2,1985-06-11,-4
"NG02_TH00713_CM00001","NG02_TH00713","TH00713_CM00001","CM00001","TH00713","NG02","Craig Werner",1985-05-28 18:41:10,"><><
From American Medical News, May 3, 1985, published by the AMA
page 1, 35.
	Anti-AIDS drugs promising.
	Intensive research over the past year has produced at least six
drugs that show early promise in treating acquired immune deficiency
syndrome (AIDS).
	These drugs are significant because they attack the virus itself,
rather than merely treating the infections and malignancies associated with
the disease.  Five drugs are now being tested in AIDS patients, the sixth is
undergoing in-vitro study.
	Each of the agents acts by interfering with the replication of the
AIDS-associated virus, HTLV-III/LAV.
[]
	The most promising drugs are:
1. Suramin. Commonly used to treat sleeping sickness. It is thought to block the
cytopathic effect of the virus.  Although it can produce severe toxicity in
Africans with parasitic disease, it appears well tolerated in US AIDS patients.
2. HPA-23.  This drug also is an inhibitor of the reverse transcriptase enzyme.
Tested at the Pastuer Institute in France, two of four AIDS patients show no
sign of virus one month after receiving the drug.
3. Phosponoformate.  MGH researchers have shown this drug has persistent
anti-viral action ... Two Swedish patients now are receiving the drug.
4. Ribavirin. This decade old drug, believed to act as a nucleotide analog,
appears to inhibit HTLV-III replication in cultured cells. It's exact 
mechanism action remains unknown.
5. Alpha Interferon.  This has previously been shown to be effective against
Herpes Zoster, CMV, and influenza.  It is furthest along in clinical testing.
Stage 2 and 3 trials are planned in Boston, Seattle, and New York.
6. Amsanycin. In CDC in-vitro trials, this drug reduces infective virus by
90%. It is the least studied of the anti-AIDS drugs, and its mechanism remains
unclear.
No single ""magic bullet"" drug stands out as the answer to the AIDS epidemic.
Because they act on different sites, it may be best to use them simultaneously
or in sequence. There could be an additive, even synergistic, effect.
[Editor's Comment: The above, while edited, contains none of my own prose.
Therefore, I'd appreciate no flames, thank you.]
-- 
				Craig Werner
				!philabs!aecom!werner
		""The world is just a straight man for you sometimes""","kI5hKxkLATUJ","netmotss",18,1985-05-29,-2
"NG02_TH00631_CM00001","NG02_TH00631","TH00631_CM00001","CM00001","TH00631","NG02","Craig Werner",1985-03-17 00:30:42,"Dateline: last week (but I was busy):
	AP) The Government has approved a sec-
	ond screening test for blood contam-
	inated by acquired immune deficiency
	syndrome, or AIDS, after laboratory
	results indicating it was the most sens-
	itive indicator of possible exposure to
	the disorder.
 	  Electro-Nucleonics Inc. of Fairfield,
	N.J., was awarded the second license by
	the FDA ....
About 2 months ago, I ran a series of four articles on HTLV-3, the virus
that most likely causes AIDS. I spoke of the screening test as highly
accurate, and then received mail and flames otherwise.
	Well, here is the source of the misunderstanding. There are several
tests - the most sensitive being the Western blot, which I was referring to.
(This was reasonable, since most Test-Positive results were to be redone
with Western blots before accepting the results.) It has an accuracy of
99.8% or so.
	The first licensed test had an accuracy of approx. 93%. Tests under
development range from 82-95.6%.  These all use a system called ELISA (for
Enzyme-linked Immuno- S? Assay) which is much easier to do than a Western
Blot (Incidentally, Western Blot is so-called, because the first person
to do ""blotting"" was E.M. Southern, so the blot was nick-named the
""Southern Blot"", and each new technique was given a different direction and
the name stuck.) ELISA involves add sample, add reagant, check color change.
	Anyway, this new test has an accuracy of 99.6% (4 false positives
in 1000 people)  which is not much worse than Westerns.
 
	AND, of course the usual disclaimer:  Although everyone with AIDS
has been shown to have antibody to HTLV-3, the reverse is not true.
The presence of antibody to HTLV-3 does not signify that a person has or
will get AIDS, but has merely been exposed to it or a cross-reacting virus.
-- 
				Craig Werner
				!philabs!aecom!werner
		What do you expect?  Watermelons are out of season!","s35aIOrY81gJ","netmotss",0,1985-03-17,-2
"NG02_TH00631_CM00002","NG02_TH00631","TH00631_CM00002","CM00002","TH00631","NG02","Steve Dyer",1985-03-17 13:49:27,"> 	AND, of course the usual disclaimer:  Although everyone with AIDS
> has been shown to have antibody to HTLV-3, the reverse is not true.
Um, I've heard that a significant percentage of AIDS patients DO NOT
harbor HTLV-3 antibodies, and this bewildering state of affairs only
complicates the application of such tests.  Naturally, it isn't clear
in these cases whether the absence of antibodies reflects absence of
virus.  Does anyone have the original references?
-- 
/Steve Dyer
{decvax,linus,ima,ihnp4}!bbncca!sdyer
sd...@bbnccv.ARPA","mVB8zuseg9wJ","netmotss",13,1985-03-17,4
"NG02_TH00612_CM00001","NG02_TH00612","TH00612_CM00001","CM00001","TH00612","NG02","Ron Rizzo",1985-02-08 18:00:56,"On NPR's ""All Things Considered"":
Today in New York, the Scientists Institute for Public Information met
to gather all valid information on AIDS to give the press and insure
the accuracy of news coverage & public knowledge.  It was hoped that
such a conference and the gravity of the epidemic would overcome medical
rivalries between different research teams competing for the discovery
of the AIDS mechanism.  But as Mathilde Krim of the Sloan-Kettering
Institute said, hopes were dashed when Robert Gallo, discoverer of
HTLV-III refused, unable to find time in his schedule to attend.  The
fight to be first to break the AIDS puzzle has caused the creation of
three different names for the prospective AIDS pathogen: HTLV-III by
Gallo on the East Coast, ARV in San Francisco, & LAV in France.
Nevertheless, a French researcher, Jean Paul Chermont of the Pasteur
Institute, announced that two years ago he gave a drug he calls HP-23
to a French hemophiliac AIDS patient.  Two years later all trace of
HTLV-III is gone from the bloodstream of the patient who seems to
have fully recovered.  HP-23 has not been used on humans before, and
is unknown in the US.  It is chemically similar to the metal tungsten.
Chermont is now administering it to 34 AIDS patients.  However, the
drug can cause dangerous side effects in the blood system.
Apparently, HP-23 kills all of the alleged AIDS virus in the blood-
stream.  How does it work?  When the AIDS virus invades a cell, it
must immediately reproduce.  It does so by latching on to the cell's
genes.  HP-23 kills the virus by competing with it: it also latches
on to the cell's genes and thus prevents the virus from reproducing.
If the virus can't reproduce, it can't spread, & thus AIDS presumably
can't develop.
However, the scientists pointed out that the drug would not help
many AIDS patients in whom the disease is well-advanced: once the
immune system is destroyed, the virus often disappears, its damage
done.  Many AIDS patients reveal no trace of the virus.  Thus, the
drug would seem to benefit primarily pre- or early AIDS cases.
Nobel Laureate David Baltimore of MIT & others present also cautioned
people against expecting a vaccine to be forthcoming.  Vaccines typi-
cally take YEARS to develop and require much reserch & testing.","2sl3JcHlEH8J","netmotss",18,1985-02-09,-12
"NG02_TH00609_CM00001","NG02_TH00609","TH00609_CM00001","CM00001","TH00609","NG02","Ron Rizzo",1985-02-05 16:10:52,"[ ""AIDS vaccine progress reported"", Associated Press dispatch in 1/1/85
 Boston Globe, page 5.  Quoted without permission.  ]
Newport Beach, Calif. -
Scientists have for the first time identified an antibody that inactivates
the Acquired Immune Deficiency Syndrome virus in laboratory experiments, a
step toward development of an AIDS vaccine,  a researcher said yesterday.
Dr. Robert Gallo of the National Cancer Institute,  who headed one of the
two teams that announced discovery of the likely AIDS virus last April,
said the antibody knocks out the ability of the AIDS virus to infect cells.
But Gallo warned that the discovery ""does not prove you're going to be 
successful in finding a vaccine.""
Asked if he believes an anti-AIDS vaccine can be developed, Gallo replied:
""I am hopeful....but it's really hard to say when.""
Considerable research must be done to determine whether the anti-AIDS anti-
body will destroy the virus in the human body as effectively as it destroys
it in the laboratory.
Gallo described the discovery while talking to reporters attending a 
scientific conference in Newport Beach sponsored by the City of Hope 
Medical Center.  He said the discovery, made only recently,  has not 
been reported in a scientific journal.
The so-called ""neutralizing antibody"" was identified by Dr. Marjorie 
Robert-Guroff in Gallo's laboratory at the National Cancer Institute 
and independently by Dr. Martin Hirsch at Massachusetts General Hos-
pital, Gallo said.
Reached in Boston, Hirsch confirmed the discovery of the antibody against
AIDS, but declined further comment, except to say his findings will soon 
be published in a letter to the editor of a medical journal -- which he
declined to identify -- and will be presented in April during an AIDS 
conference in Atlanta.
The virus attacks a certain class of white blood cells called T-cells,
which help the body ward off disease.  The virus is called HTLV-III,
and was discovered by Gallo and his colleagues last year.
It is the third of a class of human viruses called human T-cell lympho-
tropic viruses.
A closely related virus, called LAV, or lymphadenopathy associated virus,
was discovered about the same time by researchers at the Pasteur Institute
in Paris.
A major question has been whether the viruses are identical.  If they are
very different, it could complicate the search for a vaccine.
But Gallo said yesterday that HTLV-III and LAV essentially are the same
despite a 5 percent to 10 percent variation in the genetic code which
governs activities of the 104 different types of AIDS virus Gallo said
have so far been isolated.
It is not yet known whether those genetic differences mean the viruses
act differently biologically, he said.  If they did, it might mean that
a vaccine effective against one variety of AIDS virus might not work
against another.
But, Gallo added: ""Right now we can't say there's any important biologi-
cal difference.""
....","6TNi3OZk2KoJ","netmotss",16,1985-02-06,4
"NG02_TH00597_CM00002","NG02_TH00597","TH00597_CM00002","CM00002","TH00597","NG02","Ron Rizzo",1985-01-24 09:55:34,"Of the known transmission routes for heterosexual victims, hypodermics
used in common by intravenous drug users and hetero prostitutes whose
boyfriends are IV drug users or Haitians seem to be the major routes.
There seems to be quite a few AIDS and ARC (AIDS Related  Complex)
cases among Haitians, despite the absurd political move of removing
Haitians from the list of risk groups.
Heterosexual cases may now constitute the majority of AIDS victims in 
France. African cases are nearly all heterosexual. AIDS isn't a disease
originating among, or primarily spread by, gay men.  There have been bi-
sexual cases of AIDS for years now, but they lack the ""missing link""
significance you imply.","b1dRZCBsEKgJ","netmotss",9,1985-01-24,-9
"NG02_TH00586_CM00001","NG02_TH00586","TH00586_CM00001","CM00001","TH00586","NG02","Craig Werner",1985-01-15 20:40:39,"The Epidemiology of AIDS
	The following is from the Jan 11, 1985 issue of JAMA (253/2),
""The Incidence Rate of Acquired Immune Deficiency Syndrome in Selected
Populations""
	Incidence is defined as the number of new cases reported per
a given time, usually (and in this case) in years for a given population,
the higher the incidence, the higher the risk of getting a disease. For 
chronic diseases, it is usually steady. For epidemics, it tends to rise
dramatically (as in AIDS) and then fall (something that AIDS has yet to
do)
	Some of the data:
Annual Incidence: 	Year	cases		Rate/100,000
			1978	4		0.002
(in US, total pop.	1979    9		0.004	
age 5 and above)        1980	44		0.02
			1981	239		0.11
			1982	961		0.44
			1983	2501		1.20
			->5/84  3096		1.43
Note the nearly 1000 fold increase in incidence. This is clearly a disease in
the exponential stage.
	1.5/100,000 means 1 in 66,000 Americans has AIDS, or if they were
spread uniformly, that would be one for every sellout football game. (That
last example is of course, facetious, but illustrative)
	However, they are not spread uniformly, as seen below:
	Interpretation follows the data:
	Group			# cases		Incidence
 
	Single Men (US)		3,752           8.9
	SM in Manhattan		1,358	     	175.5
	SM in other NY boroughs   413		 37.6
	SM in SF		  473		204.5
	SM in LA		  308		 44.2
	IV Drug Users (US)	1,381		113.3
	IVDU in NY		  675           203.2
	IVDU in New Jersey	  188		269.0
	Haitians (US before 1978)  27		  1.8
	    (US after 1/1/78)	  192		 82.0
	Hemophiliacs (severe)	   33		298.5
		(mild)		    2		 43.2
	In female contacts of
	male IV drug users	   26             3.1
	Persons receiving blood
	Adult (> 10 units)	   25		  4.8
	Children(> 10 units)	    5		 22.5
	Children (10 or less)       5		  0.8
Comments:
	Most incidence data have trouble with the reporting of cases. In this
case, however, the number of cases is probably more accurate than the 
population estimate.
	This reason however, is the reason the incidence is for Single
Men, and not for Sexually Active Gay Men (which has been the usual
phrasing of the risk group) because it is very easy to tell if a man is
single, but much harder (and more controversial) to find out if he is gay,
or if he is sexually active (and how would you define that) In fact, 87% of
AIDS victims who are single men are gay or bisexual. (Same Source)
 
	For IV drug users, NJ may be higher because the estimate for NJ
only included heroin users, and for NY and USA included heroine and cocaine.
Also, IV drug users are usually less mobile than gays, so pockets may 
develope
	Note the numbers for Haitians. The very low number before '78
probably shows that the disease came to Haiti at approximately the same
time it came to the US.  It might have even spread there from the US.
Either way, it means that the island itself is not to blame.
	For hemophiliacs and blood donors, the data clearly suggests that
the disease is in fact spread by blood (though possibly not exclusively)
since the risk is related to the amount of blood that the patient receives.
	There is one other thing not visible from the above selected numbers.
Transmission from males to females is much more common than from females to
males. It may have something to do with females (tending to have less
partners, perhaps?) or it may actually say something about the mode of
transmission of the disease.	
	Robert Gallo of the NCI suggested that not just the virus but also
infected tissue was necessary for the most efficient transfer of the disease,
and sperm contains cellular matter, so it might follow.
	Of course, the disease can be spread without cells. Factor VIII
(for hemophiliacs) is cell-free and has 40 total cases.
	OK, this article is a little too long.
	Next time, more on the soon-to-be released blood test.
Oh, somebody wanted sources for my first article:
	Here they are, from Nature, Dec 20-27 1984 
 
	The CD4 (T4) antigen is an essential component of the receptor for
the AIDS retrovirus.     p. 763.
	T-lymphocyte T4 molecule behaves as the receptor for human 
retrovirus LAV.     p.767. 	
	I didn't cite them the first time because they hadn't been published
yet.
-- 
				Craig Werner
				!philabs!aecom!werner
		What do you expect?  Watermelons are out of season!","FwwLJ5fBKEMJ","netmotss",20,1985-01-16,-11
"NG02_TH00578_CM00001","NG02_TH00578","TH00578_CM00001","CM00001","TH00578","NG02","Ron Rizzo",1985-01-08 13:32:44,"Feel free to post this, but I prefer to keep dialogues off the net
(I'm a 'r' not an 'f' man) since they sometimes degenerate into flaming.
	Some of this might make a good followup, but I also don't like
monologues and already posted something (a nice article with facts and
figures) and yes, you're right, 7000 haven't died, 7000 have been diagnosed.
	Concerning KS: it is just a tendency, it is after all an opportunistic
infection and therefore related to surroundings, and therefore the patients
one sees in Manhattan (primarily gay) and one sees here in the Bronx (IV)
tend to be different in regards to KS. It's a little stronger than that but
I don't think you can blame it all on the difference between the two boroughs.
	I don't read NY Native - they don't deliver to the Bronx, but
false negatives and positives occur with all tests. Immunoassays tend to be
very good. They also tend to improve with use, since better antigens are
found. According to Gallo, they've gotten the actual False Positives down 
to near nothing.
	There is another kind of False Positive however. 
	Remember, even if one comes out truely positive on the test, there is
still some debate on what that means. It either means:
	1) You have an active HTLV-3 infection and may get AIDS.
	2) You had an infection fought it off and are now naturally immunized
	  to AIDS
	3) You were exposed to it and now have antibodies to the virus.
and theoretically (or at least a few years down the line)
	4) You were vaccinated against it.
	I think I covered the issues of discrimination and abuse, albeitly
briefly, since I'm writing this as a net.med article primarily. Therefore,
you have to give me the benefit of point of view. I have seen dozens of
articles on the social aspects of AIDS but I'm not an expert on that. My
expertise is more in the scientific aspects of the disease. Both are 
important.
	Like I said, feel free to post this response if you think it actually
contains anything of public record and is just not an effort to defend 
myself.","MPCkPWnj9hYJ","netmotss",13,1985-01-08,12
"NG02_TH00577_CM00001","NG02_TH00577","TH00577_CM00001","CM00001","TH00577","NG02","Craig Werner",1985-01-03 15:49:47,"<><><><><><><>><><><>
	Second of a set of occasional articles on AIDS
	AIDS is an acronym for Aquired Immune Deficiency Syndrome. Some notes
on that name: Syndrome is a technical term meaning we don't know what causes
it, or exactly what it does, but it appears often enough that we need a name.
	AIDS has up to now been diagnosed not directly but by the appearance
of certain opportunistic infections, such as Kaposi's Sarcoma.
	[Incidentally, AIDS-associated Kaposi's Sarcoma generally only occurs
in Gays, IV-drug users tend not to show Kaposi's but tend to show other
opportunistic infections.]	
	By this time, the immunosuppression characteristic of AIDS has already
occurred and the disease is invariably fatal within a few years. (7000 have 
already died.)
	Now there is a way to detect exposure to the virus that reputedly
causes AIDS, HTLV-3. It is a simple blood test, easy to do and very reliable.
It involves antibodies to the virus.
	Some sample data on the test:
		Group				% HTLV-3 positive
		AIDS patients				99.7%
		pre-AIDS			       ~90%
		Healthy Homosexuals (in SF)	       ~70-80%
		IV Drug Users			[I don't have this one ~50%?]
		Hemophiliacs required F-VIII		~30%
		Random Healthy Heterosexuals		0.003%
	The test is not in wide use, however, for several NON-MEDICAL but
rather POLITICAL reasons.
	The first is reporting. Since no one knows what a Positive sign
means. (Several of the Healthy Homosexuals who were tested AIDS positive
later came down with the disease, but it was a very miniscule percentage.)
Do you tell someone? The psychic risk was judged to be too great by some.
	The second reason is similar. The test was designed to protect the
integrity of the blood banks. Therefore it was suggested to keep a registry
of those with HTLV-3 Positive blood (Like ABO and Rh typing) and only use that
blood for research purposes not for transfusion. [It is done now in NY by a
consent form which is confidential.]
	Well, Gay groups protested vigorously. Look at the data and see why.
The test is very good for identifying those with AIDS. But it is almost as
good for identifying homosexuals (at least in SF - other parts of the
country may vary.) and they feared labeling. Articles could be written on
this alone, but I must go on.
	The third reason is that people feared that people who may have been
exposed to AIDS might be more likely to give blood (using donation as a 
diagnostic test) to see if they really have the disease, causing much more
contamination of the blood supply than already exists, especially if the
test is not available in large enough quantities or is not sensitive enough
and misses some HTLV-3 contaminated blood.
	The variations are enormous, but I prefer shorter articles.
Next time: AIDS in Africa, Heterosexual Transmission.
-- 
				Craig Werner
				!philabs!aecom!werner
		What do you expect?  Watermelons are out of season!","-IuZvRsm3HYJ","netmotss",15,1985-01-03,3
"NG02_TH00577_CM00002","NG02_TH00577","TH00577_CM00002","CM00002","TH00577","NG02","Ron Rizzo",1985-01-04 14:18:02,"7000 people have died?  The number of people with CDC-defined AIDS
isn't much more than 8000, if that, as of December 1984.  I believe
approximately 50% of these have died (it may be 45%), so the number
of AIDS deaths can't be more than 4000.","mhHgJWt_7DUJ","netmotss",14,1985-01-04,-5
