"NG_TH_CM_ID","NG_TH_ID","TH_CM_ID","CM_ID","TH_ID","NG_ID","Author","Date.and.Time","Full.Text","URL.String","newsgroup","Hour","Date","SentimentScore"
"NG02_TH00577_CM00002","NG02_TH00577","TH00577_CM00002","CM00002","TH00577","NG02","Ron Rizzo",1985-01-04 14:18:02,"7000 people have died?  The number of people with CDC-defined AIDS
isn't much more than 8000, if that, as of December 1984.  I believe
approximately 50% of these have died (it may be 45%), so the number
of AIDS deaths can't be more than 4000.","mhHgJWt_7DUJ","netmotss",14,1985-01-04,-5
"NG02_TH00577_CM00003","NG02_TH00577","TH00577_CM00003","CM00003","TH00577","NG02","Ron Rizzo",1985-01-04 17:29:37,"Craig Werner writes:
>   [Incidentally, AIDS-associated Kaposi's Sarcoma generally only occurs
> in Gays, IV-drug users tend not to show Kaposi's but tend to show other
> opportunistic infections.]	  
There are two forms of KS associated with AIDS: the ""traditional""
nonlethal skin cancer (call it KS1), & a novel (?) internal kind
found in lymph glands which also invades other organs (call it KS2).
I believe every KS1 AIDS patient tested for KS2 has had it, AND that
non-KS1 AIDS patients tested for KS2 have ALL had it.
Have searches for KS2 in nongay AIDS patients been made?
>	 Now there is a way to detect exposure to the virus that reputedly
> causes AIDS, HTLV-3. It is a simple blood test, easy to do and very reliable.
> .......The test is not in wide use, however, for several NON-MEDICAL but
> rather POLITICAL reasons.
There is at least one MEDICAL reason for not using the test: it's not ""very""
reliable.  A group testing positive for HTLV-III on the bloodtest tested
NEGATIVE when a much more accurate & expensive test for HTLV-III was given.
The bloodtest can give FALSE POSITIVES.  See recent issues of the NYNative
for details.
""Political"" as used here is basically a putdown.  It suggests less than
fully valid, serious, or relevant reasons.
There are many GOOD reasons (label them what you will: legal, monetary,
social, medical) for not using/taking the bloodtest, which can be subsumed
under the heading DISCRIMINATION & ABUSE.  Namely, serious & probable risk
of:
	loss of medical insurance:  Blue Cross/Blue Shield & other medical
		insurance plans were REFUSING to cover homosexuals a while
		back; I don't know if they still are 
	loss of job, career, & income
	loss of housing
	assorted discrimination by people around you who know if you've
		tested positive
	discrimination & abuse by doctors, nurses, other medical staff &
		institutions
All of the above have happened more than a few times to AIDS patients.
The 200,000-300,000 gay men who VOLUNTEERED for the bloodtest were told
after the fact by the highest medical official in the land that he &
others COULD NOT guarantee confidentiality of results, even though it
had been promised to them (subsequently, he & other top officials
& physicians have urged people NOT to take the bloodtest because they
could not guarantee that the results wouldn't find their way to insu-
rance companies & employers).  There have been reports of the above
happening in a few cases to people simply because they were gay, knew
AIDS patients, had ARC (AIDS Related Complex: vague symptoms that may
be a precursor of AIDS 10% or less of the time), or merely had been
tested.  Given public hysteria over AIDS (including within the medical
profession), homophobia in groups like the Southern Medical Association,
and maltreatment & panic among some health care & public employees,
use of the bloodtest has more than merely ""partisan"" obstacles.
These reasons are far more important than any ""psychic risk"" of inflict-
ing ""AIDS anxiety"" on poor gays who test positive:  many gay men have
lived with far more severe anxieties for years now without ""succumbing""
psychologically.  Merely to exist as a gay person in this society is to
be a ""survivor"".
>	 Well, Gay groups protested vigorously. Look at the data and see why.
> The test is very good for identifying those with AIDS. But it is almost as
> good for identifying homosexuals (at least in SF - other parts of the
> country may vary.) and they feared labeling. Articles could be written on
> this alone, but I must go on.
Articles HAVE been written on this, for a number of years now.  Read the
gay press or Village Voice, & especially the New York Native, which has
the most extensive coverage.
Ignoring false positives, the test is very good for beginning the process
of testing for AIDS.  But given statistics to date, only a tiny fraction
of those testing positive can be expected to eventually develop full-blown
AIDS.  The test DOESN'T identify those with AIDS.
The main objection to the test is NOT that it will force people out of
the closet, but that ALL gays testing postive, whether ""in"" or ""out"",
will be TREATED as AIDS carriers.  (Of course, in some situations, being
suddenly & involuntarily ""out"" can create problems.)
I must admit I found Craig's first article very interesting, & thought-
provoking.  But he ought to be more accurate & up-to-date.  I'm a mere
layperson who simply reads the gay press regularly, yet I get the impres-
sion I'm better informed.  That's a little scary.
						Regards,
						Ron Rizzo","3bWa0FK21fsJ","netmotss",17,1985-01-05,-15
"NG02_TH00577_CM00004","NG02_TH00577","TH00577_CM00004","CM00004","TH00577","NG02","Mark Frisse",1985-01-08 13:21:59,"Your observation about the gay press may be accurate.
Having cared for gay patients early in the AIDS story,
I found the articles my patients brought me from the
gay press to be ""ahead"" of the articles in the scientific
literature - probably because of the lengthy critical
review process applied to scientific publications.
Two points:
    1.  We don't know how many patients exposed to HTLV will
        get the full-blown aids syndrome - it may take a few
        years to find out.
    2.  Blood banks are going to start screening blood for
        HTLV very soon.  What will they do with the information?
        What are there responsibilities to the donor and the
        public?
                                      Mark Frisse, M.D.
                                      Editor,
                                      Washington U. Manual
                                      of Med. Therapeutics","50c52yu2S1IJ","netmotss",13,1985-01-08,-1
"NG02_TH00569_CM00001","NG02_TH00569","TH00569_CM00001","CM00001","TH00569","NG02","Basket Case",1984-12-28 11:23:40,"<<>>
From today's (28 December 1984) Chicago Tribune:
NEW YORK -- Scientists say they have found at least part of the
reason the AIDS virus targets a key immune system cell, and an expert 
on the disease says the discovery may help interfere with the infection
process.  Acquired immune deficiency syndrome cripples the immune 
system by killing a certain kind of white blood cell, and the research
demonstrates that the suspected virus latches on to a particular protein
on the surface of that cell to begin infection.  Dr. Robert Gallo, an
AIDS expert at the National Cancer Institute in Bethesda, MD, said 
identifying the ""receptor"" protein for the virus was significant.
""If you know a lot about the receptor, it opens up ideas you didn't
have before,"" he said Thursday.  ""You can start doing things that might
interfere with the virus infection of the cell.""
--end--of--article--
...  for whatever it's worth.
-- 
------------------------------------------------------------------
Henry C. Mensch |  User Confuser | Purdue University User Services
{ihnp4|decvax|ucbvax|seismo|purdue|cbosgd|harpo}!pur-ee!pucc-i!ag5
------------------------------------------------------------------
              ""Never eat more than you can lift!""
				-- Miss Piggy","8JwxOqcYreQJ","netmotss",11,1984-12-28,-3
"NG02_TH00569_CM00002","NG02_TH00569","TH00569_CM00002","CM00002","TH00569","NG02","Craig Werner",1985-01-02 13:07:54,"> <<>>
>                                                  Dr. Robert Gallo, an
> AIDS expert at the National Cancer Institute in Bethesda, MD, said 
> identifying the ""receptor"" protein for the virus was significant.
> ...  for whatever it's worth.
> ------------------------------------------------------------------
> Henry C. Mensch |  User Confuser | Purdue University User Services
	The actual protein involved is called CD4, and it occurs on so-called
T4 cells.
	Now for some immunology:
	Blood Cells are divided into Red and White Cells.
	White Cells are divided into B-Cells which make antibodies and
T-cells, which are for cellular immunity (and also are the things that
cause graft rejection.)
	T-cells are divided into several classes (1 - 8 so far) of which
T4 are one of the most important kind.
	T4 cells are helper cells - they make the rest of the immune system
work better.
	Note: in the absence of T4 cells, the AIDS virus, which is HTLV-3
(also called LAV) cannot grow. Immunosuppressed people shouldn't be able to
get AIDS. Experimentally, immunosuppressed cats don't get FAIDS (Feline AIDS)
One of the reasons, therefore that Gays, Drug Users, etc., are more suseptible
to AIDS (Besides the fact that they are exposed to the virus more often) is
that they tend to get other infections more often which activate the immune
system and make more T4 cells for the AIDS virus to grow on. (Talk about
Molecular Catch-22s)
	I'm a MD/PhD candidate in Immunology and recently heard Robert Gallo
give a very well-organized seminar, so I'll followup with another posting
on the history of AIDS.
-- 
				Craig Werner
				!philabs!aecom!werner
		What do you expect?  Watermelons are out of season!","BipJkFK54v0J","netmotss",13,1985-01-02,4
"NG02_TH00556_CM00001","NG02_TH00556","TH00556_CM00001","CM00001","TH00556","NG02","Ron Rizzo",1984-12-14 13:57:27,"I've heard that French researchers think they've figured out the
mechanism for AIDS & why only some people exposed to the pathogen
(whatever it is; NO ONE yet knows for sure) develop full-blown
AIDS.
They hypothesize that AIDS is transmitted by receiving T-cells
themselves from an infected person.  This results in the mild
AIDS-Related Complex (ARC) and asymptomatic forms (ie, ""car-
riers"").  Full-blown AIDS occurs by receiving T-cells into
which the pathogen has injected genetic material.  This hypo-
thesis is really the first anyone's advanced which feasibly
explains the very puzzling selectivity of AIDS.
Has anyone else heard anything about this?  The US medical
establishment as usual seems hopelessly out of it.  Gallo's
HTLV-III find seems to be declining in signifigance as each
month passes.
The French see a lot of heterosexual cases traceable to Central
Africa.  The current NYNative has a long article on the intensive
African research that's just beginning, performed mainly by French
researchers, but with a half-dozen Americans participating.  The
author believes that the next 6 months of reports of African research
results will dispel once and for all any perceptions of AIDS as a
""gay disease"".
The current Native has other AIDS articles that show how complicated
the AIDS research picture has grown.  One physician in a Florida
town with a large Haitian population reports a high incidence of
HTLV III and a growing number of AIDS cases.  He believes that AIDS
is in fact KS, a relatively new or rare form, not the sluggish skin
cancer, but one which grows in lymph nodes & never appears externally.
His reasoning is that every AIDS patient doctors have thought to test
for the internal form of KS has displayed it, even patients who had 
the ""traditional"" external form of KS as well.
The HTLV-III blood test now seems virtually worthless.  The Native
reports that a large group of people who scored positive on it
showed negative results when another more reliable & much more 
expensive test for HTLV-III was used.
Furthermore, due to the lack of a guarantee of confidentiality
given to the 200,000 gay men who in good faith participated in
HTLV-III testing a few months ago,  large numbers are justifiably
refusing to be retested & thus seriously jeopardize the study's 
value.  Maybe now the federal medical bureaucracies will begin
to take their hippocratic oaths & professional ethics seriously
(maybe this will even inspire the ACLU or someone else to take
on the barbaric & grossly unconstitutional statutes which pass
for public health law in an epidemic, which few Americans know
anything about).
(So, as many physicians (including Curran of the CDC) advise, DON'T
TAKE THE HTLV-III TEST!!!!!!!  Its signifigance is UNKNOWN, it may
well be WORTHLESS, & leaves one open to serious discrimination &
abuse!  If you think you have symptoms and aren't well, seek a
competent & trustworthy physician (not necessarily easy to do),
PREFERABLY a gay doctor, who's AWARE of gay lifestyles & homopho-
bia; even then, don't automatically have the test: find out first
what if anything it can offer you and how it relates to your com-
plaints.  Marcus Welby is an utter myth!)
					Cheers,
					Ron Rizzo","LSYohPg5MJgJ","netmotss",13,1984-12-14,-2
"NG02_TH00220_CM00001","NG02_TH00220","TH00220_CM00001","CM00001","TH00220","NG02","Ron Rizzo",1984-06-07 12:37:04,"In the last (not the current) NEW YORK NATIVE, there's a report by
Dr. James D'Eramo on (increasing?) overt homophobia concerning AIDS
in even prestigious scientific & medical journals.  The offending
publications include (believe it or not) NATURE, The New England
Journal of Medicine, & I believe the AAAS's SCIENCE, among others.","4LdRt2yB7N0J","netmotss",12,1984-06-07,-2
"NG02_TH00126_CM00001","NG02_TH00126","TH00126_CM00001","CM00001","TH00126","NG02","Don Stanwyck",1984-01-17 12:25:31,"The following is a quote of an entire article appearing in the 1/13/84
Chicago Tribune.  It is reprinted without permission.  It seems of interest to
all sexually active persons, so it is being posted to net.motss and net.women
in an attempt to catch all those who might be interested.  Unfortunately
there is no net.men to post it to as well.......
HOMOSEXUALS MAY RISK WEAK IMMUNITY  by Jon White
    Practices common among homosexuals may weaken their immune system, creating
an abnormality seen in AIDS patients, a study published Friday in the Journal
of the American Medical Association suggested.
    Another report in the Journal noted that 38 people have developed AIDS
following blood transfusions.
    The study lends support to the theories mtying homosexual practices to a
breakdown in immunity that causes AIDS.
    AIDS is aquired immunity deficiency syndrome, a condition in which a
person's normal body defenses against infection fail to function adaquately.
Patients with AIDS can become ill and die from infections that are easily
controlled by the immune systems of healthy people.  AIDS patients may also
develop cancers rarely seen in the general population.
    Since it was first seen by physicians in 1980, AIDS has been diagnosed
mostly in homosexual men, people who use intravenous drugs illegally, and,
to a lessor extent, Haitians and hemophiliacs.  It has been noted that homo-
sexuals with a high number of partners seenm to beat greater risk of AIDS than
those with fewer partners.
    The latest AIDS study, conducted at M. D. Anderson Hospital in Houston,
found that even in men without symptoms of disease, anal intercourse is
associated with abnormalities of the immune system.
    The study, conducted by Dr. Giora mavligit and colleagues, focused on 30
asymptomic, monogamously paired homosexual men.  Nineteen of 26 men who were
recipiants of sperm anally showed laboratory evidence of an immune response
to their partner's sperm.
    No evidence of such a response was found in the four men in the study
who never received sperm during intercourse.
    The response in some of the men involved infection fighters called T-cells
and was the same kind of reation strongly associated with AIDS.  The
researchers also studied one heterosexual couple who regularly practice anal
intercourse and found signs of the same immune reaction in the female.
    These findings support the theory that sperm entering the the anal canal
are readily absorbed into a person's lymphatic and blood circulation systems,
where they may set up an immune response as if they were invading infectious
agents.
-- 
 ________
 (      )					Don Stanwyck
@( o  o )@					
312-979-3062
 (  ||  )					Cornet-367-3062
 ( \__/ )					ihnp4!ihuxr!stanwyck
 (______)					Bell Labs @ Naperville, IL","VVEihnCu6lwJ","netmotss",12,1984-01-17,-7
"NG02_TH00126_CM00002","NG02_TH00126","TH00126_CM00002","CM00002","TH00126","NG02","Steve Dyer",1984-01-17 22:35:32,"*                                                                       *
I cannot help but feel that there is a subtle ""political"" component in
the AMA article linking certain sexual practices with laboratory immune
deficiency disorders, and extrapolating that to the AIDS syndrome.  A bit
exaggerated, the argument goes as follows:
	""Subjects who participate in generally-considered-icky sexual
	practices show laboratory evidence of immune response to their
	partner's sperm.  Did someone say 'immune'?  Doesn't AIDS have to
	do with the immune system?  Could it be that people who engage in
	such vile practices might actually be bringing it upon themselves?
	Hear ye, and repent now.""
It reminds me a bit of Susan Sontag's expositions of the treatment of
tuberculosis and cancer patients in her book, ""Illness as Metaphor"".  The
chasm between labortatory-level immune system peculiarities and AIDS is
quite wide, especially given the epidemiological evidence which would seem
to implicate an infectious agent as the cause of AIDS.  We must remember
that the accused practice has been around for many millenia, as opposed to
AIDS, which has emerged only in the last three years.  
A similar study was published a few years ago implicating vasectomies in
auto-immune diseases.  In this case, men were showing symptoms of immune
reactions against their own sperm.  Now the researchers (presumably
themselves intact) weren't saying much about vasectomies and AIDS then, but
they were warning of arthritis and heart disease.  The fears stirred up by
that potboiler are only beginning to be dispelled by hard evidence showing
no increase in either disease in vasectomized men.
I should emphasize that I am not condemning basic research of any kind.
But a study's conclusions and presentations are not immune (sorry) to
deeply-ingrained bias.  Here, I'm trying to point out the ur-message
I see hiding beneath the respectable mantle of an AMA article.
-- 
/Steve Dyer
decvax!bbncca!sdyer
sdyer@bbncca","MJWcVOjcKnYJ","netmotss",22,1984-01-18,-19
"NG02_TH00126_CM00003","NG02_TH00126","TH00126_CM00003","CM00003","TH00126","NG02","Dave Decot",1984-01-25 00:05:46,"The following is not a professional immunologist's description of the current
theory, but it is MY current theory.  Please poke holes if you feel qualified.
	From the study in the JAMA article, there is reason to believe that
	sperm can trigger an immune response in the recipient when injected
	by anal intercourse.
	Through my limited exposure to reproductive biology (no giggling in
	the third row!), I seem to remember that, under regulation heterosexual
	intercourse, the woman's immune system is prevented from reacting
	to the invasion of the foreign sperm.  This could be effected by
 
		a) a change in the woman's immune system during intercourse
		   caused by
		      i) hormonal reaction to psychological stress
		     ii) some reaction to sperm chemistry, possibly accelerated
			 antibody-antigen immunity?
		b) a characteristic of sperm (haploidy? chemistry?) that renders
		   its genetic information ""acceptable"" to the female system.
	I believe that a combination of these mechanisms is responsible for the
	lack of immune activity.  In any case, a vestigal ""female system""
	of immunity to sperm may remain in men.  Such an intended temporary
	suspension of immune activity may malfunction when the injection is
	through another site, i.e. the colon, particularly in men, and possibly
	in women.
	Another possibility is that the immune and hormonal changes that
	occur in response to fertilization may also have vestigal analogues in
	men, although I don't know what a male system would misconstrue as a
	""fertilization.""  The normal changes in women occur so that the zygote
	will not be rejected.
Am I crazy or what?
Dave Decot
decvax!cwruecmp!decot    (Decot.Case@rand-relay)","wW1tTrhZccoJ","netmotss",0,1984-01-25,-5
"NG06_TH03491_CM00001","NG06_TH03491","TH03491_CM00001","CM00001","TH03491","NG06","Craig Werner",1986-09-11 00:56:13,"The next posting from me will be the first posting of a regular
summary of AIDS information.  It will be posted monthly or so to three
newsgroups: net.med, net.motss, and net.singles. It will be updated and
revised regularly, and a diff file will accompany it if changes have been
made.
	It will not be posted, as this article is, to net.legal, 
net.rec.nude, or net.rumor.  AIDS articles have appeared in those groups
in the past innapropriately.
	DO NOT followup to this article. Do not followup to the Summary
article. Confine all queries concerning AIDS to net.med with original
postings.
Thank You.
-- 
			      Craig Werner (MD/PhD '91)
				!philabs!aecom!werner
              (1935-14E Eastchester Rd., Bronx NY 10461, 
212-931-2517
)
		     ""I tell you I'm a thief and you call me a liar?""","JZy0UfpGPY0J","netsingles",0,1986-09-11,0
"NG06_TH03179_CM00001","NG06_TH03179","TH03179_CM00001","CM00001","TH03179","NG06","Will Doherty",1985-11-20 13:40:20,"This is a response to the following question (I don't know which
digest it came from, so I'm posting to all original recipients for
this important clarification):
	From: Jamie Andrews <ihnp4!alberta!ubc-vision!ubc-cs!andrews>
	Message-Id: <851119190...@ubc-cs.UUCP>
	Will,  further to your AIDS article,
	Considering the amount of semen that ""leaks out"" before climax, is it
	really true to say that fellatio without taking ejaculate is
	possibly safe?  I trust your information, but I'd like to know why
	this point doesn't matter. Also, what is your information on
	cunnilingus?  I don't think you mentioned it in your article.
	     Thanks for a reasoned posting.
The ""semen that `leaks out' before climax"" is an emission from
the Cowper's gland.  Noone really knows right now if this emission
can transmit HTLVIII virus, so it is best to avoid exposing any
mucuous membranes to it.
In other words, if you engage in the POSSIBLY SAFE activity of
fellatio (cock-sucking), you decrease risk by avoiding any
emissions from the penis, including ""pre-cum.""  Lick *around* the
""head"" of the penis, down its length, and down by the balls (scrotum),
rather than putting it all in your mouth.  To further decrease risk,
gargle with a lubricant that contains nonoxynol-9 (try a few to see
which tastes best), or use a diluted hydrogen peroxide solution (say
1 part of 3% hydrogen peroxide : 3-5 parts water -- but don't let it
sit around for more than a few hours).  Most detergents kill the HTLVIII
virus, especially in combination with hot water.
Even safer, of course, is to develop a liking for condoms, and licking
the condom, rather than the penis directly.
As far as cunnilingus, that appeared in the original information
as another POSSIBLY SAFE activity (oral-vaginal sex with spermicide,
i.e. nonoxynol-9 or equivalent).
				Thanx for a good question,
					Will Doherty
					sun!oscar!wild","HeV0bx-d0wEJ","netsingles",13,1985-11-20,12
"NG06_TH03179_CM00002","NG06_TH03179","TH03179_CM00002","CM00002","TH03179","NG06","Steve Dyer",1985-11-22 01:42:07,"I think the advise to rely on agents containing nonoxynol-9 or, of all
things, peroxide, is simply illadvised, bad folk-medicine, something we
certainly don't need right now when it comes to AIDS.  There are lots of
agents which inactivate viruses in vitro, but which turn out to be ineffective
or deleterious when used in vivo.  I am repeating myself here (I addressed this
several months ago) but Will's recommendations require this:
There is no evidence that nonoxynol-9 spermicides or lubricants have any
effect on the spread of HTLV-3 infection.  Ditto for peroxide.  Nonoxynol-9
is a detergent, and for all we know, it might facilitate its spread through
some strange surface-active effect on mucous membranes.  Peroxide is
immediately broken down by catalase, ubiquitous in the body, and it's a
weak antiseptic agent by any standards.  The point is, we just don't know
the effects of these (or any other) agents as prophylactic measures against
infection, and it is downright irresponsible to give the impression that
there is anything but uneducated guessing behind it.  Better to not be
exposed at all, by the use of condoms, TRUE safe-sex practices where there
is no chance of exchanging fluids, or abstinence.
-- 
/Steve Dyer
{harvard,seismo}!bbnccv!bbncc5!sdyer
sd...@bbncc5.ARPA","wyY9gjPoleUJ","netsingles",1,1985-11-22,-5
"NG06_TH03179_CM00003","NG06_TH03179","TH03179_CM00003","CM00003","TH03179","NG06","Marnix van Ammers",1985-11-24 22:43:14,"RE: going celibate and/or wearing condoms 
I quit smokin but I'll be damned if I'll quit exchangin fluids!
Marnix","2e-aA_i4b_YJ","netsingles",22,1985-11-25,-4
"NG06_TH03179_CM00004","NG06_TH03179","TH03179_CM00004","CM00004","TH03179","NG06","Randys Account",1985-11-27 22:23:26,"> RE: going celibate and/or wearing condoms 
> 
> I quit smokin but I'll be damned if I'll quit exchangin fluids!
> 
> Marnix
And quite possibly dead (from AIDS) also.......","8YG2haHS5LYJ","netsingles",22,1985-11-28,-7
"NG06_TH03179_CM00005","NG06_TH03179","TH03179_CM00005","CM00005","TH03179","NG06","Marnix van Ammers",1985-12-03 01:38:48,"
The chances of my deading (from AIDS) are slim.","dUpRktvJsCEJ","netsingles",1,1985-12-03,2
"NG06_TH03179_CM00006","NG06_TH03179","TH03179_CM00006","CM00006","TH03179","NG06","Lawrence J. &",1985-12-03 16:41:27,">>> RE: going celibate and/or wearing condoms 
>>> 
>>> I quit smokin but I'll be damned if I'll quit exchangin fluids!
>>> 
>>> Marnix
>>
>>And quite possibly dead (from AIDS) also.......
>
>The chances of my deading (from AIDS) are slim.
Only if you practice celibacy or have a single partner who only lusts
after you.  It turns out that we are just getting started with AIDS.
It has been a problem a little longer in Africa - there, heterosexuals have
the same relative disease rate as homosexuals. 
  ...Larry","0btFeUA26t4J","netsingles",16,1985-12-04,-8
"NG06_TH03028_CM00001","NG06_TH03028","TH03028_CM00001","CM00001","TH03028","NG06","Ron Rizzo",1985-09-09 13:41:54,"AIDS Politics
=============
[ from 9/8/85 Boston Globe, p 22, ""Congress moving on AIDS issue"" by Steven
  Waldman, States News Service.  Quoted without permission. ]
The avalanche of media coverage of AIDS precipitated by Rock Hudson's
case has apparently stirred Washington to action, but different branches
of gov't are reacting quite differently.
Congress is being constructive: the House Appropriations human services
subcommittee ""voted to double to $140 million"" funding for research at
NIH ""and provide an additional $27 million for public education on AIDS
in 1986.""  Rep. Henry Waxman (D-CA), chair of the House Energy & Commerce
health & environment subcommittee, ""will introduce legislation that would
prevent anyone from obtaining the records of those"" whose blood tests for
HTLV-III are positive.  But Rep. Ted Weiss (D-NY), chair of the subcommittee
that oversees the Dept. of Health & Human Services, says concern about the
budget deficit will prevent ""any large federal commitment to treatment.""
And the executive branch & a local judiciary contemplate repression: 
Health & Human Services ""will...recommend that labs inform blood donors
who show possible signs of AIDS that their names may be released to
outsiders.""  The Florida Supreme Court is ""considering a suit that could
open up the [blood donor] records to public inspection.""
This represents a drastic broadening & worsening of the situation.  Only
weeks ago the American Red Cross retreated from its historic commitment
to donor confidentiality by allowing its local chapters to decide whether
they'd conform to a military demand to hand over HTLV-III bloodtest results
for all military personnel.
Finally, ""the American Council of Life Insurers Board of Directors,
meeting this week in California, is likely to recommend that firms use
the HTLV test to assess the risk of an applicant...""
It now looks like AIDS policy will be determined by politics, not medical
or legal guidelines.  It's time to write & lobby our representatives and
maybe contribute to political action, to prevent gross public & private
violations of rudimentary civil rights & liberties and professional ethics.
FOSTER CARE
===========
For New Englanders, yesterday's Boston Globe Magazine contained a long
article by free-lancer Anita Diamant, ""In the best interest of the child-
ren."" It was a detailed account of the Babets-Jean case (the gay foster
parents in question) which included interviews.
The Massachusetts ACLU and Gay & Lesbian Advocates & Defenders are ""pre-
paring a legal challenge"" that ""will focus on two issues: equal protection
for homosexuals...and the state's interpretation of the `best interest of
the child.'""
Meanwhile the New Hampshire legislature continues to prepare a law that
would explicitly ban ""known homosexuals"" from foster care, guardianship,
or adoption.  The Massachusetts policy/proposed bill only gives priority
to ""traditional families.""
The Boston gay newspaper Bay Windows published an odd letter from Gov.
Michael Dukakis a while ago:  the Duke was very solicitous, pledging
support for the state gay rights bill (a first for him), regretting
the treatment of Babets & Jean and opposing homophobia.  He ended by
reiterating his support of the foster care policy change (which puts
gays at the bottom of the foster parent preference list)!  An amazing
performance.  My guess is his stonewall (a la Nixon, not the riot)
attitude toward gay outrage (""How many gay voters are there, anyway?""
he'd been reported as saying) has crumbled somewhat, not least due to
the zaps staged every time he appears in public (they continue, but
I have no news; does anyone else?).
					Regards,
					Ron Rizzo","WTCHWCoOT0QJ","netsingles",13,1985-09-09,2
"NG06_TH03028_CM00002","NG06_TH03028","TH03028_CM00002","CM00002","TH03028","NG06","Curtis Jackson",1985-09-10 12:37:12,"In article <15...@bbncca.ARPA> rri...@bbncca.ARPA (Ron Rizzo) writes:
>AIDS Politics
>=============
>And the executive branch & a local judiciary contemplate repression: 
>Health & Human Services ""will...recommend that labs inform blood donors
>who show possible signs of AIDS that their names may be released to
>outsiders.""  The Florida Supreme Court is ""considering a suit that could
>open up the [blood donor] records to public inspection.""
>
It seems to me that the methods of AIDS transmission, while not 100% certain,
are quite well enough known that this should be unnecessary.  Hopefully
more info to People_What_Be_In_Charge will help this situation.
>
>This represents a drastic broadening & worsening of the situation.  Only
>weeks ago the American Red Cross retreated from its historic commitment
>to donor confidentiality by allowing its local chapters to decide whether
>they'd conform to a military demand to hand over HTLV-III bloodtest results
>for all military personnel.
>
Ridiculous!  If the military wants to test all their people; that's fine.
If the military wants to give all HTLV-III positives an honorary medical
discharge (I'm talking major paranoia here), then that is fine, too; but
they should NOT be able to \demand/ anything from Red Cross.
>Finally, ""the American Council of Life Insurers Board of Directors,
>meeting this week in California, is likely to recommend that firms use
>the HTLV test to assess the risk of an applicant...""
>
This one I totally agree with -- what's the difference between this and
people with high bloodpressure, diabetes tendencies, etc.?  It is the
insurance companies' right to assign risk based on present and/or
highly-possible disease.
>It now looks like AIDS policy will be determined by politics, not medical
>or legal guidelines.  It's time to write & lobby our representatives and
>maybe contribute to political action, to prevent gross public & private
>violations of rudimentary civil rights & liberties and professional ethics.
>
AIDS policy will be determined by accurate and widespread info from believable
sources (i.e., by quelling paranoia with facts from people that are respected;
major newscasters, for example).  Until we get that info and get it widely
disseminated, AIDS policy will be determined by paranoia and misinformation.
I cringed when I saw the very informative article in TIME magazine, information
content looked quite good, but there on the first page was a BIG picture of
the guy whose wife and child had caught AIDS from him.  I know TIME, Inc.
is on the net -- if anyone sees the author(s) of that article please tell
them I think they should be shot for such yellow journalism.
-- 
The MAD Programmer -- 
919-228-3313
 (Cornet 291)
alias: Curtis Jackson	...![ ihnp4 ulysses cbosgd mgnetp ]!burl!rcj
			...![ ihnp4 cbosgd akgua masscomp ]!clyde!rcj","QXrWiI1t5iIJ","netsingles",12,1985-09-10,6
"NG06_TH03028_CM00003","NG06_TH03028","TH03028_CM00003","CM00003","TH03028","NG06","Ron Rizzo",1985-09-11 17:13:50,"<followup to Curtis Johnson>
What's wrong with insurance companies using HTLV-III bloodtests
to assess applicant risk for life insurance?  The danger is that
test results will be used to deny coverage, & not just raise
premiums:  Rep. Ted Weiss (D-NY), chair of the subcommittee that
oversees Health & Human Services, expressed this fear, but my
posting did not mention it.
If results were used to deny coverage or put an astronomical price
on premiums, most gay men in many urban areas would be effectively
denied life insurance.  Rates of positive test results among gay men
have been as high as 70-80% according to surveys in a number of large
US cities.
There have already been recorded instances of people denied medical 
insurance coverage (& life insurance, too, I think) merely because
it became known they tested positive.
Even the military case isn't uncontroversial: despite catch-22, the
military can't simply do anything it wants, at least not without
serious challenge.  If the military has a justification for HTLV-III
testing, it would be specific, such as avoiding contact with blood
& blood contacts plentifully available in combat or even in some 
forms of training.  But it wouldn't extend to noncombat personnel 
or civilian employees.  
					Regards,
					Ron Rizzo","zV5aTt2LOScJ","netsingles",17,1985-09-12,-9
